,subject,set,day,task,trainingtype,order,Subject2,Session,Group,Block,BlockList,trial,TrialList1,TrialList1.Cycle,TrialList1.Sample,Bloc,TypeLetter1,Training,InputVis1,accuracy,RT
3934,10,B,1,visualrecognition,BuildUP,3,10.0,1.0,4.0,1.0,1.0,33.0,26.0,2.0,33.0,1.0,New,AV,L8_LD.png,1.0,774.0
3935,10,B,1,visualrecognition,BuildUP,3,10.0,1.0,4.0,1.0,1.0,34.0,10.0,2.0,34.0,1.0,New,AV,L7_LU_big.png,1.0,851.0
3936,10,B,1,visualrecognition,BuildUP,3,10.0,1.0,4.0,1.0,1.0,35.0,27.0,2.0,35.0,1.0,New,AV,L8_LU.png,1.0,649.0
3937,10,B,1,visualrecognition,BuildUP,3,10.0,1.0,4.0,1.0,1.0,36.0,28.0,2.0,36.0,1.0,New,AV,L8_RD_big.png,0.0,556.0
3938,10,B,1,visualrecognition,BuildUP,3,10.0,1.0,4.0,1.0,1.0,37.0,2.0,2.0,37.0,1.0,LeftRight,AV,L5_LD.png,1.0,1020.0
3939,10,B,1,visualrecognition,BuildUP,3,10.0,1.0,4.0,1.0,1.0,38.0,3.0,2.0,38.0,1.0,UpDown,AV,L6_LD.png,1.0,1254.0
3940,10,B,1,visualrecognition,BuildUP,3,10.0,1.0,4.0,1.0,1.0,39.0,8.0,2.0,39.0,1.0,UpDown,AV,L5_RU.png,1.0,879.0
3941,10,B,1,visualrecognition,BuildUP,3,10.0,1.0,4.0,1.0,1.0,40.0,5.0,2.0,40.0,1.0,control,AV,L7_LD.png,1.0,665.0
3942,10,B,1,visualrecognition,BuildUP,3,10.0,1.0,4.0,1.0,1.0,41.0,30.0,2.0,41.0,1.0,New,AV,L8_LD_big.png,1.0,857.0
3943,10,B,1,visualrecognition,BuildUP,3,10.0,1.0,4.0,1.0,1.0,42.0,17.0,2.0,42.0,1.0,UpDown,AV,L6_LD_big.png,1.0,801.0
3944,10,B,1,visualrecognition,BuildUP,3,10.0,1.0,4.0,1.0,1.0,43.0,16.0,2.0,43.0,1.0,New,AV,L5_RU_big.png,1.0,714.0
3945,10,B,1,visualrecognition,BuildUP,3,10.0,1.0,4.0,1.0,1.0,44.0,7.0,2.0,44.0,1.0,UpDown,AV,L5_LU.png,1.0,696.0
3946,10,B,1,visualrecognition,BuildUP,3,10.0,1.0,4.0,1.0,1.0,45.0,24.0,2.0,45.0,1.0,New,AV,L7_RU.png,1.0,1101.0
3947,10,B,1,visualrecognition,BuildUP,3,10.0,1.0,4.0,1.0,1.0,46.0,4.0,2.0,46.0,1.0,UpDown,AV,L6_LU.png,1.0,868.0
3948,10,B,1,visualrecognition,BuildUP,3,10.0,1.0,4.0,1.0,1.0,47.0,14.0,2.0,47.0,1.0,LeftRight,AV,L5_RD_big.png,1.0,594.0
3949,10,B,1,visualrecognition,BuildUP,3,10.0,1.0,4.0,1.0,1.0,48.0,20.0,2.0,48.0,1.0,New,AV,L6_RD_big.png,1.0,697.0
3950,10,B,1,visualrecognition,BuildUP,3,10.0,1.0,4.0,1.0,1.0,49.0,31.0,2.0,49.0,1.0,New,AV,L8_LU_big.png,1.0,833.0
3951,10,B,1,visualrecognition,BuildUP,3,10.0,1.0,4.0,1.0,1.0,50.0,9.0,2.0,50.0,1.0,New,AV,L7_LU.png,1.0,1118.0
3952,10,B,1,visualrecognition,BuildUP,3,10.0,1.0,4.0,1.0,1.0,51.0,12.0,2.0,51.0,1.0,New,AV,L7_RD_big.png,1.0,936.0
3953,10,B,1,visualrecognition,BuildUP,3,10.0,1.0,4.0,1.0,1.0,52.0,13.0,2.0,52.0,1.0,LeftRight,AV,L5_LD_big.png,1.0,759.0
3954,10,B,1,visualrecognition,BuildUP,3,10.0,1.0,4.0,1.0,1.0,53.0,15.0,2.0,53.0,1.0,New,AV,L5_LU_big.png,1.0,684.0
3955,10,B,1,visualrecognition,BuildUP,3,10.0,1.0,4.0,1.0,1.0,54.0,21.0,2.0,54.0,1.0,New,AV,L6_RU.png,1.0,832.0
3956,10,B,1,visualrecognition,BuildUP,3,10.0,1.0,4.0,1.0,1.0,55.0,25.0,2.0,55.0,1.0,New,AV,L7_RU_big.png,1.0,614.0
3957,10,B,1,visualrecognition,BuildUP,3,10.0,1.0,4.0,1.0,1.0,56.0,23.0,2.0,56.0,1.0,control,AV,L7_LD_big.png,1.0,594.0
3958,10,B,1,visualrecognition,BuildUP,3,10.0,1.0,4.0,1.0,1.0,57.0,22.0,2.0,57.0,1.0,New,AV,L6_RU_big.png,1.0,1865.0
3959,10,B,1,visualrecognition,BuildUP,3,10.0,1.0,4.0,1.0,1.0,58.0,19.0,2.0,58.0,1.0,New,AV,L6_RD.png,1.0,954.0
3960,10,B,1,visualrecognition,BuildUP,3,10.0,1.0,4.0,1.0,1.0,59.0,11.0,2.0,59.0,1.0,New,AV,L7_RD.png,1.0,919.0
3961,10,B,1,visualrecognition,BuildUP,3,10.0,1.0,4.0,1.0,1.0,60.0,6.0,2.0,60.0,1.0,control,AV,L8_RD.png,1.0,724.0
3962,10,B,1,visualrecognition,BuildUP,3,10.0,1.0,4.0,1.0,1.0,61.0,1.0,2.0,61.0,1.0,LeftRight,AV,L5_RD.png,1.0,1127.0
3963,10,B,1,visualrecognition,BuildUP,3,10.0,1.0,4.0,1.0,1.0,62.0,18.0,2.0,62.0,1.0,UpDown,AV,L6_LU_big.png,1.0,1129.0
3964,10,B,1,visualrecognition,BuildUP,3,10.0,1.0,4.0,1.0,1.0,63.0,29.0,2.0,63.0,1.0,New,AV,L8_RU.png,1.0,678.0
3965,10,B,1,visualrecognition,BuildUP,3,10.0,1.0,4.0,1.0,1.0,64.0,32.0,2.0,64.0,1.0,New,AV,L8_RU_big.png,1.0,829.0
3966,10,C,1,visualrecognition,LowCOG,1,10.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,UpDown,AVSW_LowCogLoad,L10_RU.png,1.0,1273.0
3967,10,C,1,visualrecognition,LowCOG,1,10.0,1.0,4.0,1.0,1.0,2.0,24.0,1.0,2.0,1.0,new,AVSW_LowCogLoad,L9_RU.png,1.0,916.0
3968,10,C,1,visualrecognition,LowCOG,1,10.0,1.0,4.0,1.0,1.0,3.0,12.0,1.0,3.0,1.0,control,AVSW_LowCogLoad,L12_LD_big.png,1.0,1003.0
3969,10,C,1,visualrecognition,LowCOG,1,10.0,1.0,4.0,1.0,1.0,4.0,25.0,1.0,4.0,1.0,new,AVSW_LowCogLoad,L10_LD.png,1.0,1055.0
3970,10,C,1,visualrecognition,LowCOG,1,10.0,1.0,4.0,1.0,1.0,5.0,18.0,1.0,5.0,1.0,new,AVSW_LowCogLoad,L12_LU_big.png,1.0,989.0
3971,10,C,1,visualrecognition,LowCOG,1,10.0,1.0,4.0,1.0,1.0,6.0,27.0,1.0,6.0,1.0,new,AVSW_LowCogLoad,L11_LD.png,1.0,972.0
3972,10,C,1,visualrecognition,LowCOG,1,10.0,1.0,4.0,1.0,1.0,7.0,17.0,1.0,7.0,1.0,new,AVSW_LowCogLoad,L12_RU_big.png,1.0,1092.0
3973,10,C,1,visualrecognition,LowCOG,1,10.0,1.0,4.0,1.0,1.0,8.0,19.0,1.0,8.0,1.0,new,AVSW_LowCogLoad,L9_RU_big.png,1.0,865.0
3974,10,C,1,visualrecognition,LowCOG,1,10.0,1.0,4.0,1.0,1.0,9.0,14.0,1.0,9.0,1.0,new,AVSW_LowCogLoad,L12_RD_big.png,1.0,902.0
3975,10,C,1,visualrecognition,LowCOG,1,10.0,1.0,4.0,1.0,1.0,10.0,23.0,1.0,10.0,1.0,new,AVSW_LowCogLoad,L9_LU.png,1.0,647.0
3976,10,C,1,visualrecognition,LowCOG,1,10.0,1.0,4.0,1.0,1.0,11.0,16.0,1.0,11.0,1.0,new,AVSW_LowCogLoad,L10_LD_big.png,1.0,954.0
3977,10,C,1,visualrecognition,LowCOG,1,10.0,1.0,4.0,1.0,1.0,12.0,7.0,1.0,12.0,1.0,LeftRight,AVSW_LowCogLoad,L9_RD_big.png,1.0,732.0
3978,10,C,1,visualrecognition,LowCOG,1,10.0,1.0,4.0,1.0,1.0,13.0,4.0,1.0,13.0,1.0,UpDown,AVSW_LowCogLoad,L10_RD.png,1.0,812.0
3979,10,C,1,visualrecognition,LowCOG,1,10.0,1.0,4.0,1.0,1.0,14.0,5.0,1.0,14.0,1.0,control,AVSW_LowCogLoad,L11_RD.png,1.0,653.0
3980,10,C,1,visualrecognition,LowCOG,1,10.0,1.0,4.0,1.0,1.0,15.0,15.0,1.0,15.0,1.0,new,AVSW_LowCogLoad,L10_LU_big.png,1.0,1295.0
3981,10,C,1,visualrecognition,LowCOG,1,10.0,1.0,4.0,1.0,1.0,16.0,26.0,1.0,16.0,1.0,new,AVSW_LowCogLoad,L10_LU.png,0.0,773.0
3982,10,C,1,visualrecognition,LowCOG,1,10.0,1.0,4.0,1.0,1.0,17.0,1.0,1.0,17.0,1.0,LeftRight,AVSW_LowCogLoad,L9_RD.png,1.0,786.0
3983,10,C,1,visualrecognition,LowCOG,1,10.0,1.0,4.0,1.0,1.0,18.0,29.0,1.0,18.0,1.0,new,AVSW_LowCogLoad,L11_LU_big.png,1.0,747.0
3984,10,C,1,visualrecognition,LowCOG,1,10.0,1.0,4.0,1.0,1.0,19.0,22.0,1.0,19.0,1.0,new,AVSW_LowCogLoad,L12_RU.png,1.0,992.0
3985,10,C,1,visualrecognition,LowCOG,1,10.0,1.0,4.0,1.0,1.0,20.0,21.0,1.0,20.0,1.0,new,AVSW_LowCogLoad,L11_LD_big.png,1.0,907.0
3986,10,C,1,visualrecognition,LowCOG,1,10.0,1.0,4.0,1.0,1.0,21.0,11.0,1.0,21.0,1.0,control,AVSW_LowCogLoad,L11_RD_big.png,1.0,632.0
3987,10,C,1,visualrecognition,LowCOG,1,10.0,1.0,4.0,1.0,1.0,22.0,20.0,1.0,22.0,1.0,new,AVSW_LowCogLoad,L9_LU_big.png,1.0,708.0
3988,10,C,1,visualrecognition,LowCOG,1,10.0,1.0,4.0,1.0,1.0,23.0,31.0,1.0,23.0,1.0,new,AVSW_LowCogLoad,L12_LU.png,1.0,1026.0
3989,10,C,1,visualrecognition,LowCOG,1,10.0,1.0,4.0,1.0,1.0,24.0,8.0,1.0,24.0,1.0,LeftRight,AVSW_LowCogLoad,L9_LD_big.png,1.0,819.0
3990,10,C,1,visualrecognition,LowCOG,1,10.0,1.0,4.0,1.0,1.0,25.0,6.0,1.0,25.0,1.0,control,AVSW_LowCogLoad,L12_LD.png,1.0,831.0
3991,10,C,1,visualrecognition,LowCOG,1,10.0,1.0,4.0,1.0,1.0,26.0,9.0,1.0,26.0,1.0,UpDown,AVSW_LowCogLoad,L10_RU_big.png,0.0,1142.0
3992,10,C,1,visualrecognition,LowCOG,1,10.0,1.0,4.0,1.0,1.0,27.0,13.0,1.0,27.0,1.0,new,AVSW_LowCogLoad,L11_RU_big.png,1.0,727.0
3993,10,C,1,visualrecognition,LowCOG,1,10.0,1.0,4.0,1.0,1.0,28.0,30.0,1.0,28.0,1.0,new,AVSW_LowCogLoad,L11_RU.png,1.0,722.0
3994,10,C,1,visualrecognition,LowCOG,1,10.0,1.0,4.0,1.0,1.0,29.0,10.0,1.0,29.0,1.0,UpDown,AVSW_LowCogLoad,L10_RD_big.png,0.0,1161.0
3995,10,C,1,visualrecognition,LowCOG,1,10.0,1.0,4.0,1.0,1.0,30.0,2.0,1.0,30.0,1.0,LeftRight,AVSW_LowCogLoad,L9_LD.png,1.0,619.0
3996,10,C,1,visualrecognition,LowCOG,1,10.0,1.0,4.0,1.0,1.0,31.0,28.0,1.0,31.0,1.0,new,AVSW_LowCogLoad,L11_LU.png,1.0,867.0
3997,10,C,1,visualrecognition,LowCOG,1,10.0,1.0,4.0,1.0,1.0,32.0,32.0,1.0,32.0,1.0,new,AVSW_LowCogLoad,L12_RD.png,1.0,1057.0
3998,10,C,1,visualrecognition,LowCOG,1,10.0,1.0,4.0,1.0,1.0,33.0,13.0,2.0,33.0,1.0,new,AVSW_LowCogLoad,L11_RU_big.png,1.0,859.0
3999,10,C,1,visualrecognition,LowCOG,1,10.0,1.0,4.0,1.0,1.0,34.0,16.0,2.0,34.0,1.0,new,AVSW_LowCogLoad,L10_LD_big.png,1.0,1061.0
4000,10,C,1,visualrecognition,LowCOG,1,10.0,1.0,4.0,1.0,1.0,35.0,8.0,2.0,35.0,1.0,LeftRight,AVSW_LowCogLoad,L9_LD_big.png,1.0,782.0
4001,10,C,1,visualrecognition,LowCOG,1,10.0,1.0,4.0,1.0,1.0,36.0,2.0,2.0,36.0,1.0,LeftRight,AVSW_LowCogLoad,L9_LD.png,1.0,876.0
4002,10,C,1,visualrecognition,LowCOG,1,10.0,1.0,4.0,1.0,1.0,37.0,29.0,2.0,37.0,1.0,new,AVSW_LowCogLoad,L11_LU_big.png,1.0,781.0
4003,10,C,1,visualrecognition,LowCOG,1,10.0,1.0,4.0,1.0,1.0,38.0,5.0,2.0,38.0,1.0,control,AVSW_LowCogLoad,L11_RD.png,1.0,1017.0
4004,10,C,1,visualrecognition,LowCOG,1,10.0,1.0,4.0,1.0,1.0,39.0,27.0,2.0,39.0,1.0,new,AVSW_LowCogLoad,L11_LD.png,1.0,866.0
4005,10,C,1,visualrecognition,LowCOG,1,10.0,1.0,4.0,1.0,1.0,40.0,12.0,2.0,40.0,1.0,control,AVSW_LowCogLoad,L12_LD_big.png,1.0,847.0
4006,10,C,1,visualrecognition,LowCOG,1,10.0,1.0,4.0,1.0,1.0,41.0,21.0,2.0,41.0,1.0,new,AVSW_LowCogLoad,L11_LD_big.png,1.0,735.0
4007,10,C,1,visualrecognition,LowCOG,1,10.0,1.0,4.0,1.0,1.0,42.0,1.0,2.0,42.0,1.0,LeftRight,AVSW_LowCogLoad,L9_RD.png,1.0,667.0
4008,10,C,1,visualrecognition,LowCOG,1,10.0,1.0,4.0,1.0,1.0,43.0,10.0,2.0,43.0,1.0,UpDown,AVSW_LowCogLoad,L10_RD_big.png,0.0,978.0
4009,10,C,1,visualrecognition,LowCOG,1,10.0,1.0,4.0,1.0,1.0,44.0,11.0,2.0,44.0,1.0,control,AVSW_LowCogLoad,L11_RD_big.png,1.0,743.0
4010,10,C,1,visualrecognition,LowCOG,1,10.0,1.0,4.0,1.0,1.0,45.0,19.0,2.0,45.0,1.0,new,AVSW_LowCogLoad,L9_RU_big.png,1.0,717.0
4011,10,C,1,visualrecognition,LowCOG,1,10.0,1.0,4.0,1.0,1.0,46.0,26.0,2.0,46.0,1.0,new,AVSW_LowCogLoad,L10_LU.png,0.0,1191.0
4012,10,C,1,visualrecognition,LowCOG,1,10.0,1.0,4.0,1.0,1.0,47.0,18.0,2.0,47.0,1.0,new,AVSW_LowCogLoad,L12_LU_big.png,1.0,732.0
4013,10,C,1,visualrecognition,LowCOG,1,10.0,1.0,4.0,1.0,1.0,48.0,32.0,2.0,48.0,1.0,new,AVSW_LowCogLoad,L12_RD.png,1.0,871.0
4014,10,C,1,visualrecognition,LowCOG,1,10.0,1.0,4.0,1.0,1.0,49.0,6.0,2.0,49.0,1.0,control,AVSW_LowCogLoad,L12_LD.png,1.0,743.0
4015,10,C,1,visualrecognition,LowCOG,1,10.0,1.0,4.0,1.0,1.0,50.0,17.0,2.0,50.0,1.0,new,AVSW_LowCogLoad,L12_RU_big.png,1.0,620.0
4016,10,C,1,visualrecognition,LowCOG,1,10.0,1.0,4.0,1.0,1.0,51.0,25.0,2.0,51.0,1.0,new,AVSW_LowCogLoad,L10_LD.png,1.0,800.0
4017,10,C,1,visualrecognition,LowCOG,1,10.0,1.0,4.0,1.0,1.0,52.0,31.0,2.0,52.0,1.0,new,AVSW_LowCogLoad,L12_LU.png,1.0,749.0
4018,10,C,1,visualrecognition,LowCOG,1,10.0,1.0,4.0,1.0,1.0,53.0,24.0,2.0,53.0,1.0,new,AVSW_LowCogLoad,L9_RU.png,1.0,900.0
4019,10,C,1,visualrecognition,LowCOG,1,10.0,1.0,4.0,1.0,1.0,54.0,3.0,2.0,54.0,1.0,UpDown,AVSW_LowCogLoad,L10_RU.png,1.0,709.0
4020,10,C,1,visualrecognition,LowCOG,1,10.0,1.0,4.0,1.0,1.0,55.0,28.0,2.0,55.0,1.0,new,AVSW_LowCogLoad,L11_LU.png,1.0,651.0
4021,10,C,1,visualrecognition,LowCOG,1,10.0,1.0,4.0,1.0,1.0,56.0,4.0,2.0,56.0,1.0,UpDown,AVSW_LowCogLoad,L10_RD.png,1.0,865.0
4022,10,C,1,visualrecognition,LowCOG,1,10.0,1.0,4.0,1.0,1.0,57.0,22.0,2.0,57.0,1.0,new,AVSW_LowCogLoad,L12_RU.png,1.0,575.0
4023,10,C,1,visualrecognition,LowCOG,1,10.0,1.0,4.0,1.0,1.0,58.0,20.0,2.0,58.0,1.0,new,AVSW_LowCogLoad,L9_LU_big.png,1.0,734.0
4024,10,C,1,visualrecognition,LowCOG,1,10.0,1.0,4.0,1.0,1.0,59.0,15.0,2.0,59.0,1.0,new,AVSW_LowCogLoad,L10_LU_big.png,0.0,910.0
4025,10,C,1,visualrecognition,LowCOG,1,10.0,1.0,4.0,1.0,1.0,60.0,7.0,2.0,60.0,1.0,LeftRight,AVSW_LowCogLoad,L9_RD_big.png,1.0,737.0
4026,10,C,1,visualrecognition,LowCOG,1,10.0,1.0,4.0,1.0,1.0,61.0,30.0,2.0,61.0,1.0,new,AVSW_LowCogLoad,L11_RU.png,1.0,785.0
4027,10,C,1,visualrecognition,LowCOG,1,10.0,1.0,4.0,1.0,1.0,62.0,9.0,2.0,62.0,1.0,UpDown,AVSW_LowCogLoad,L10_RU_big.png,1.0,781.0
4028,10,C,1,visualrecognition,LowCOG,1,10.0,1.0,4.0,1.0,1.0,63.0,23.0,2.0,63.0,1.0,new,AVSW_LowCogLoad,L9_LU.png,1.0,764.0
4029,10,C,1,visualrecognition,LowCOG,1,10.0,1.0,4.0,1.0,1.0,64.0,14.0,2.0,64.0,1.0,new,AVSW_LowCogLoad,L12_RD_big.png,1.0,962.0
4228,10,A,1,visualrecognition,AV,2,10.0,1.0,4.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,control,AVSW_Build_up,L3_LU_big.png,1.0,1169.0
4229,10,A,1,visualrecognition,AV,2,10.0,1.0,4.0,1.0,1.0,2.0,28.0,1.0,2.0,1.0,new,AVSW_Build_up,L3_RU.png,1.0,833.0
4230,10,A,1,visualrecognition,AV,2,10.0,1.0,4.0,1.0,1.0,3.0,14.0,1.0,3.0,1.0,new,AVSW_Build_up,L1_LD_big.png,0.0,732.0
4231,10,A,1,visualrecognition,AV,2,10.0,1.0,4.0,1.0,1.0,4.0,22.0,1.0,4.0,1.0,new,AVSW_Build_up,L2_LU_big.png,1.0,969.0
4232,10,A,1,visualrecognition,AV,2,10.0,1.0,4.0,1.0,1.0,5.0,6.0,1.0,5.0,1.0,control,AVSW_Build_up,L4_RU.png,1.0,905.0
4233,10,A,1,visualrecognition,AV,2,10.0,1.0,4.0,1.0,1.0,6.0,18.0,1.0,6.0,1.0,new,AVSW_Build_up,L1_RD.png,1.0,873.0
4234,10,A,1,visualrecognition,AV,2,10.0,1.0,4.0,1.0,1.0,7.0,20.0,1.0,7.0,1.0,new,AVSW_Build_up,L2_LD.png,1.0,845.0
4235,10,A,1,visualrecognition,AV,2,10.0,1.0,4.0,1.0,1.0,8.0,23.0,1.0,8.0,1.0,new,AVSW_Build_up,L3_LD_big.png,1.0,737.0
4236,10,A,1,visualrecognition,AV,2,10.0,1.0,4.0,1.0,1.0,9.0,7.0,1.0,9.0,1.0,LeftRight,AVSW_Build_up,L1_RU_big.png,1.0,1059.0
4237,10,A,1,visualrecognition,AV,2,10.0,1.0,4.0,1.0,1.0,10.0,9.0,1.0,10.0,1.0,UpDown,AVSW_Build_up,L2_RD_big.png,1.0,963.0
4238,10,A,1,visualrecognition,AV,2,10.0,1.0,4.0,1.0,1.0,11.0,31.0,1.0,11.0,1.0,new,AVSW_Build_up,L4_LU.png,1.0,917.0
4239,10,A,1,visualrecognition,AV,2,10.0,1.0,4.0,1.0,1.0,12.0,1.0,1.0,12.0,1.0,LeftRight,AVSW_Build_up,L1_RU.png,1.0,974.0
4240,10,A,1,visualrecognition,AV,2,10.0,1.0,4.0,1.0,1.0,13.0,19.0,1.0,13.0,1.0,new,AVSW_Build_up,L3_RD_big.png,1.0,646.0
4241,10,A,1,visualrecognition,AV,2,10.0,1.0,4.0,1.0,1.0,14.0,16.0,1.0,14.0,1.0,new,AVSW_Build_up,L4_LU_big.png,1.0,922.0
4242,10,A,1,visualrecognition,AV,2,10.0,1.0,4.0,1.0,1.0,15.0,32.0,1.0,15.0,1.0,new,AVSW_Build_up,L4_RD.png,1.0,1143.0
4243,10,A,1,visualrecognition,AV,2,10.0,1.0,4.0,1.0,1.0,16.0,21.0,1.0,16.0,1.0,new,AVSW_Build_up,L2_LD_big.png,1.0,959.0
4244,10,A,1,visualrecognition,AV,2,10.0,1.0,4.0,1.0,1.0,17.0,5.0,1.0,17.0,1.0,control,AVSW_Build_up,L3_LU.png,1.0,785.0
4245,10,A,1,visualrecognition,AV,2,10.0,1.0,4.0,1.0,1.0,18.0,13.0,1.0,18.0,1.0,new,AVSW_Build_up,L1_RD_big.png,1.0,976.0
4246,10,A,1,visualrecognition,AV,2,10.0,1.0,4.0,1.0,1.0,19.0,2.0,1.0,19.0,1.0,LeftRight,AVSW_Build_up,L1_LU.png,1.0,1076.0
4247,10,A,1,visualrecognition,AV,2,10.0,1.0,4.0,1.0,1.0,20.0,26.0,1.0,20.0,1.0,new,AVSW_Build_up,L3_LD.png,1.0,795.0
4248,10,A,1,visualrecognition,AV,2,10.0,1.0,4.0,1.0,1.0,21.0,17.0,1.0,21.0,1.0,new,AVSW_Build_up,L1_LD.png,1.0,1503.0
4249,10,A,1,visualrecognition,AV,2,10.0,1.0,4.0,1.0,1.0,22.0,4.0,1.0,22.0,1.0,UpDown,AVSW_Build_up,L2_RU.png,1.0,868.0
4250,10,A,1,visualrecognition,AV,2,10.0,1.0,4.0,1.0,1.0,23.0,10.0,1.0,23.0,1.0,UpDown,AVSW_Build_up,L2_RU_big.png,1.0,710.0
4251,10,A,1,visualrecognition,AV,2,10.0,1.0,4.0,1.0,1.0,24.0,25.0,1.0,24.0,1.0,new,AVSW_Build_up,L2_LU.png,1.0,736.0
4252,10,A,1,visualrecognition,AV,2,10.0,1.0,4.0,1.0,1.0,25.0,12.0,1.0,25.0,1.0,control,AVSW_Build_up,L4_RU_big.png,1.0,893.0
4253,10,A,1,visualrecognition,AV,2,10.0,1.0,4.0,1.0,1.0,26.0,3.0,1.0,26.0,1.0,UpDown,AVSW_Build_up,L2_RD.png,1.0,858.0
4254,10,A,1,visualrecognition,AV,2,10.0,1.0,4.0,1.0,1.0,27.0,8.0,1.0,27.0,1.0,LeftRight,AVSW_Build_up,L1_LU_big.png,1.0,792.0
4255,10,A,1,visualrecognition,AV,2,10.0,1.0,4.0,1.0,1.0,28.0,27.0,1.0,28.0,1.0,new,AVSW_Build_up,L3_RD.png,1.0,810.0
4256,10,A,1,visualrecognition,AV,2,10.0,1.0,4.0,1.0,1.0,29.0,24.0,1.0,29.0,1.0,new,AVSW_Build_up,L4_RD_big.png,1.0,1209.0
4257,10,A,1,visualrecognition,AV,2,10.0,1.0,4.0,1.0,1.0,30.0,30.0,1.0,30.0,1.0,new,AVSW_Build_up,L4_LD_big.png,1.0,800.0
4258,10,A,1,visualrecognition,AV,2,10.0,1.0,4.0,1.0,1.0,31.0,29.0,1.0,31.0,1.0,new,AVSW_Build_up,L4_LD.png,1.0,813.0
4259,10,A,1,visualrecognition,AV,2,10.0,1.0,4.0,1.0,1.0,32.0,15.0,1.0,32.0,1.0,new,AVSW_Build_up,L3_RU_big.png,1.0,808.0
4260,10,A,1,visualrecognition,AV,2,10.0,1.0,4.0,1.0,1.0,33.0,21.0,2.0,33.0,1.0,new,AVSW_Build_up,L2_LD_big.png,1.0,853.0
4261,10,A,1,visualrecognition,AV,2,10.0,1.0,4.0,1.0,1.0,34.0,17.0,2.0,34.0,1.0,new,AVSW_Build_up,L1_LD.png,1.0,903.0
4262,10,A,1,visualrecognition,AV,2,10.0,1.0,4.0,1.0,1.0,35.0,25.0,2.0,35.0,1.0,new,AVSW_Build_up,L2_LU.png,1.0,1237.0
4263,10,A,1,visualrecognition,AV,2,10.0,1.0,4.0,1.0,1.0,36.0,14.0,2.0,36.0,1.0,new,AVSW_Build_up,L1_LD_big.png,1.0,1230.0
4264,10,A,1,visualrecognition,AV,2,10.0,1.0,4.0,1.0,1.0,37.0,19.0,2.0,37.0,1.0,new,AVSW_Build_up,L3_RD_big.png,1.0,773.0
4265,10,A,1,visualrecognition,AV,2,10.0,1.0,4.0,1.0,1.0,38.0,10.0,2.0,38.0,1.0,UpDown,AVSW_Build_up,L2_RU_big.png,1.0,647.0
4266,10,A,1,visualrecognition,AV,2,10.0,1.0,4.0,1.0,1.0,39.0,18.0,2.0,39.0,1.0,new,AVSW_Build_up,L1_RD.png,1.0,803.0
4267,10,A,1,visualrecognition,AV,2,10.0,1.0,4.0,1.0,1.0,40.0,4.0,2.0,40.0,1.0,UpDown,AVSW_Build_up,L2_RU.png,1.0,994.0
4268,10,A,1,visualrecognition,AV,2,10.0,1.0,4.0,1.0,1.0,41.0,31.0,2.0,41.0,1.0,new,AVSW_Build_up,L4_LU.png,1.0,727.0
4269,10,A,1,visualrecognition,AV,2,10.0,1.0,4.0,1.0,1.0,42.0,9.0,2.0,42.0,1.0,UpDown,AVSW_Build_up,L2_RD_big.png,1.0,1022.0
4270,10,A,1,visualrecognition,AV,2,10.0,1.0,4.0,1.0,1.0,43.0,16.0,2.0,43.0,1.0,new,AVSW_Build_up,L4_LU_big.png,1.0,835.0
4271,10,A,1,visualrecognition,AV,2,10.0,1.0,4.0,1.0,1.0,44.0,13.0,2.0,44.0,1.0,new,AVSW_Build_up,L1_RD_big.png,1.0,820.0
4272,10,A,1,visualrecognition,AV,2,10.0,1.0,4.0,1.0,1.0,45.0,1.0,2.0,45.0,1.0,LeftRight,AVSW_Build_up,L1_RU.png,1.0,1634.0
4273,10,A,1,visualrecognition,AV,2,10.0,1.0,4.0,1.0,1.0,46.0,11.0,2.0,46.0,1.0,control,AVSW_Build_up,L3_LU_big.png,1.0,814.0
4274,10,A,1,visualrecognition,AV,2,10.0,1.0,4.0,1.0,1.0,47.0,8.0,2.0,47.0,1.0,LeftRight,AVSW_Build_up,L1_LU_big.png,1.0,1243.0
4275,10,A,1,visualrecognition,AV,2,10.0,1.0,4.0,1.0,1.0,48.0,22.0,2.0,48.0,1.0,new,AVSW_Build_up,L2_LU_big.png,1.0,789.0
4276,10,A,1,visualrecognition,AV,2,10.0,1.0,4.0,1.0,1.0,49.0,3.0,2.0,49.0,1.0,UpDown,AVSW_Build_up,L2_RD.png,1.0,817.0
4277,10,A,1,visualrecognition,AV,2,10.0,1.0,4.0,1.0,1.0,50.0,29.0,2.0,50.0,1.0,new,AVSW_Build_up,L4_LD.png,1.0,756.0
4278,10,A,1,visualrecognition,AV,2,10.0,1.0,4.0,1.0,1.0,51.0,20.0,2.0,51.0,1.0,new,AVSW_Build_up,L2_LD.png,1.0,875.0
4279,10,A,1,visualrecognition,AV,2,10.0,1.0,4.0,1.0,1.0,52.0,2.0,2.0,52.0,1.0,LeftRight,AVSW_Build_up,L1_LU.png,1.0,717.0
4280,10,A,1,visualrecognition,AV,2,10.0,1.0,4.0,1.0,1.0,53.0,27.0,2.0,53.0,1.0,new,AVSW_Build_up,L3_RD.png,1.0,643.0
